id,path,No_compare,a,e,o,c,n,Description,Tops,Bottom,Clothing Color,Hair Style,Hair Color,Clothing pattern,Sleeve
16069,https://raw.githubusercontent.com/johnwwwl/imgs/main/0lbMcqxGHH.jpg,13,0.692307692,0.692307692,0.615384615,0.615384615,0.769230769,"The female is wearing a layered look with a black long-sleeve top over a lighter, probably gray, top and blue denim jeans.",Sweaters,Jeans,"Black, Gray, Blue",Long Straight,Brown,Horizontal stripes,Long sleeve
16070,https://raw.githubusercontent.com/johnwwwl/imgs/main/0lHyXxQZkp.jpg,22,0.727272727,0.727272727,0.636363636,0.636363636,0.636363636,The female in the picture is wearing a turtleneck with horizontal stripes.,Sweaters,Jeans,Black and white,Long Straight,Brown,Horizontal stripes,Long sleeve
16071,https://raw.githubusercontent.com/johnwwwl/imgs/main/0LIAeMbRFm.jpg,21,0.714285714,0.714285714,0.333333333,0.428571429,0.714285714,The female is wearing a plain collared shirt with no visible patterns.,Shirts,Jeans,White,Long Straight,Blonde,Horizontal stripes,Short sleeve
16072,https://raw.githubusercontent.com/johnwwwl/imgs/main/0LM5991YQO.jpg,17,0.411764706,0.411764706,0.411764706,0.529411765,0.176470588,She is wearing a long sleeve top without any visible patterns.,Shirts,Jeans,Green,Long Wavy/Curly,Blonde,Horizontal stripes,Long sleeve
16073,https://raw.githubusercontent.com/johnwwwl/imgs/main/0LsmDvIZYl.jpg,11,0.454545455,0.454545455,0.727272727,0.818181818,0.545454545,The female in the picture is wearing a sleeveless top that features intricate embroidery or lace detail around the neckline and the hem.,Tank Tops,Jeans,White,Long Straight,Brown,Embroidery,Sleeveless
16074,https://raw.githubusercontent.com/johnwwwl/imgs/main/0LspL1GwiV.jpg,14,0.5,0.5,0.428571429,0.571428571,0.357142857,"The female in the picture is wearing a sleeveless, halter neck top.",Halter Tops,Jeans,Black,Long Straight,Blonde,Horizontal stripes,Sleeveless
16075,https://raw.githubusercontent.com/johnwwwl/imgs/main/0lVr9ZRTS9.jpg,15,0.666666667,0.666666667,0.466666667,0.4,0.266666667,The female in the picture is wearing a sparkly black top and plain black pants.,Sweaters,Jeans,Black,Long Straight,Blonde,The sweater has sparkling details or similar embellishments.,Long sleeve
16076,https://raw.githubusercontent.com/johnwwwl/imgs/main/0LwnPlhWKN.jpg,17,0.411764706,0.411764706,0.411764706,0.588235294,0.352941176,The female in the picture is wearing a fitted polo shirt with a small emblem on the left chest area.,Shirts,Trousers,Black and navy,Long Straight,Dark brown,An emblem on the left chest area of the shirt,Short sleeve
16077,https://raw.githubusercontent.com/johnwwwl/imgs/main/0M2drf6jbu.jpg,23,0.434782609,0.434782609,0.347826087,0.347826087,0.347826087,The female is wearing a plain short sleeve T-shirt and black bottoms that are not clearly visible.,T-Shirts,Jeans,Red,Long Straight,Brown,Horizontal stripes,Short sleeve
16078,https://raw.githubusercontent.com/johnwwwl/imgs/main/0MHtKBFfh1.jpg,14,0.5,0.5,0.428571429,0.571428571,0.428571429,"The female is wearing a short-sleeve, pink T-shirt paired with grey leggings.",T-Shirts,Leggings,Pink and grey,Long Straight,Brown,Horizontal stripes,Short sleeve
16079,https://raw.githubusercontent.com/johnwwwl/imgs/main/0MJoTAaAUG.jpg,14,0.357142857,0.357142857,0.5,0.428571429,0.428571429,The female is wearing a casual short-sleeved T-shirt with a round neckline and a pair of jeans.,T-Shirts,Jeans,Blue,Long Wavy/Curly,Black,The T-shirt has a logo on it.,Short sleeve
16080,https://raw.githubusercontent.com/johnwwwl/imgs/main/0mKN7PwSjQ.jpg,23,0.52173913,0.52173913,0.391304348,0.391304348,0.47826087,The female in the picture is wearing a short sleeve top and pants.,T-Shirts,Jeans,Black and grey,Long Straight,Blonde,Horizontal stripes,Short sleeve
16081,https://raw.githubusercontent.com/johnwwwl/imgs/main/0Ncff19nJ5.jpg,20,0.45,0.45,0.65,0.5,0.5,"The female in the picture is wearing a short sleeve, off-shoulder top and light wash denim jeans.",T-Shirts,Jeans,Black top and light blue jeans,Long Straight,Dark brown,Horizontal stripes,Short sleeve
16082,https://raw.githubusercontent.com/johnwwwl/imgs/main/0nITVEYSpu.jpg,17,0.588235294,0.588235294,0.588235294,0.764705882,0.411764706,She is wearing a blouse with floral patterns and blue jeans.,Blouses,Jeans,Red and blue,Long Straight,Dark brown,Floral,Short sleeve
16083,https://raw.githubusercontent.com/johnwwwl/imgs/main/0nkOrI4AfJ.jpg,20,0.5,0.5,0.25,0.35,0.65,"The female in the picture is wearing a plain white top and a bright red bottom, which appears to be a skirt.",T-Shirts,Skirts,White and red,Short,Brown,Horizontal stripes,Short sleeve
16084,https://raw.githubusercontent.com/johnwwwl/imgs/main/0NPVnIcfPK.jpg,23,0.52173913,0.52173913,0.608695652,0.260869565,0.608695652,The female is wearing a blouse with floral design on the upper part,Blouses,Jeans,Black with a floral pattern,Long Wavy/Curly,Blonde,Floral,Sleeveless
16085,https://raw.githubusercontent.com/johnwwwl/imgs/main/0nRpQJqSbH.jpg,14,0.285714286,0.285714286,0.5,0.357142857,0.285714286,"The female in the picture is wearing a sleeveless top with lace detailing around the neckline, and a skirt.",Bodysuits,Skirts,Black,Long Straight,Brown,Horizontal stripes,Sleeveless
16086,https://raw.githubusercontent.com/johnwwwl/imgs/main/0nRsWoFuYC.jpg,17,0.588235294,0.588235294,0.470588235,0.470588235,0.941176471,The female in the picture is wearing a casual short-sleeved T-shirt paired with jeans.,T-Shirts,Jeans,White,Long Wavy/Curly,Blonde,There appears to be a small logo or emblem on the left chest area of the T-shirt.,Short sleeve
16087,https://raw.githubusercontent.com/johnwwwl/imgs/main/0nZx5vLTab.jpg,18,0.444444444,0.444444444,0.444444444,0.666666667,0.333333333,The female in the picture is wearing a horizontally striped sweater and a solid color skirt.,Sweaters,Skirts,"White, red, and blue",Long Straight,Black,"The sweater has horizontal stripes in red and orange, and the skirt is a solid color.",Long sleeve
16088,https://raw.githubusercontent.com/johnwwwl/imgs/main/0oaEnIgSmK.jpg,19,0.526315789,0.526315789,0.421052632,0.578947368,0.578947368,The female in the picture is wearing a casual and contemporary-style outfit consisting of a red blouse paired with a floral patterned skirt. She is also wearing high knee-length boots.,Blouses,Skirts,Red and Multicolor,Long Straight,Black,"The blouse is solid red, while the skirt features a floral pattern with various colors including red, white, and green on a black background.",Short sleeve
16089,https://raw.githubusercontent.com/johnwwwl/imgs/main/0OCokMAryX.jpg,15,0.8,0.8,0.266666667,0.266666667,0.6,The female in the picture is wearing a t-shirt and leggings or athletic bottoms.,T-Shirts,Leggings,Grey,Long Straight,Blonde,The t-shirt has text on the front that reads 'OBSESSION'.,Short sleeve
16090,https://raw.githubusercontent.com/johnwwwl/imgs/main/0otr75xicz.jpg,19,0.473684211,0.473684211,0.368421053,0.421052632,0.526315789,"The female is wearing a T-shirt with a bird graphic and text on it, paired with what seems to be trousers of a darker shade.",T-Shirts,Trousers,White,Long Straight,Blonde,The T-shirt has a graphic of a bird and some text.,Short sleeve
16091,https://raw.githubusercontent.com/johnwwwl/imgs/main/0OycKc2TMD.jpg,15,0.466666667,0.466666667,0.533333333,0.666666667,0.533333333,The female is wearing a floral blouse and grey jeans.,Blouses,Jeans,White,Long Straight,Dark brown,The blouse has a floral pattern with various colors.,Short sleeve
16092,https://raw.githubusercontent.com/johnwwwl/imgs/main/0p12jmrqGL.jpg,20,0.6,0.6,0.6,0.5,0.75,"The female in the picture is wearing a casual, loose-fitting crop top with a simple round neckline. It has a minimalistic style, is cropped above the waist, and appears to be made of a lightweight fabric.",Crop Tops,Jeans,Black,Long Wavy/Curly,Blonde,There is a subtle logo or text on the upper left chest area of the crop top.,Short sleeve
16093,https://raw.githubusercontent.com/johnwwwl/imgs/main/0p1muWaLYE.jpg,17,0.529411765,0.529411765,0.529411765,0.529411765,0.647058824,The female in the picture is wearing a floral patterned top with long sleeves and a solid-colored flared skirt.,Sweaters,Skirts,"Blue (for the top), Red (for the skirt)",Long Straight,Blonde,The top has a floral pattern.,Long sleeve
16094,https://raw.githubusercontent.com/johnwwwl/imgs/main/0p9Rfz23Ba.jpg,15,0.466666667,0.466666667,0.533333333,0.6,0.466666667,The female in the picture is wearing a casual short-sleeved graphic T-shirt tucked into high-waisted jeans.,T-Shirts,Jeans,Grey,Long Straight,Blonde,The T-shirt has a graphic print with text and an illustration in a lighter hue.,Short sleeve
16095,https://raw.githubusercontent.com/johnwwwl/imgs/main/0PbhJj80d2.jpg,19,0.421052632,0.421052632,0.578947368,0.578947368,0.421052632,The female is wearing a sleeveless tank top with lace detailing at the neckline.,Tank Tops,Jeans,Black,Long Straight,Blonde,Horizontal stripes,Sleeveless
16096,https://raw.githubusercontent.com/johnwwwl/imgs/main/0pCCa4VWPu.jpg,23,0.52173913,0.52173913,0.347826087,0.52173913,0.304347826,The female in the picture is wearing a long-sleeved top with a pattern on the front and trousers,Sweaters,Trousers,White and Black,Long Straight,Brown,A graphical pattern resembling a skull,Long sleeve
16097,https://raw.githubusercontent.com/johnwwwl/imgs/main/0PEOdveg0E.jpg,23,0.52173913,0.52173913,0.347826087,0.739130435,0.47826087,The woman is wearing a V-neck top with a tucked-in style and high-waisted trousers with a flared silhouette.,Blouses,Trousers,"Top is red, trousers are navy blue",Long Straight,Blonde,Horizontal stripes,Long sleeve
16098,https://raw.githubusercontent.com/johnwwwl/imgs/main/0PfDZDmCAA.jpg,25,0.4,0.4,0.44,0.48,0.48,"The female in the picture is wearing a long-sleeve, print blouse with a crew neckline, and dark-colored trousers.",Blouses,Trousers,Navy,Long Straight,Blonde,"The blouse features a floral pattern with white flower-like elements on a dark, possibly navy, background.",Long sleeve
16099,https://raw.githubusercontent.com/johnwwwl/imgs/main/0PibpmdiYj.jpg,19,0.789473684,0.789473684,0.631578947,0.578947368,0.526315789,"The female in the picture is wearing a short sleeve blouse with a gentle scoop neckline. The blouse has a light color, possibly white, with a pattern that includes butterflies and other elements in purple and other colors.",Blouses,Jeans,White,Long Straight,Brown,Printed pattern with butterflies and possibly floral elements,Short sleeve
16100,https://raw.githubusercontent.com/johnwwwl/imgs/main/0pPQVPEKZs.jpg,16,0.625,0.625,0.625,0.5625,0.625,The female is wearing a red top that has a tie detail at the waist and grey trousers.,Sweaters,Trousers,Red and grey,Long Straight,Blonde,Horizontal stripes,Long sleeve
16101,https://raw.githubusercontent.com/johnwwwl/imgs/main/0Q8ryg7Vn3.jpg,19,0.473684211,0.473684211,0.526315789,0.526315789,0.526315789,"The female in the picture is wearing a sleeveless top with a small, dense, black and white floral pattern. She is pairing it with blue denim jeans.",Blouses,Jeans,Black and white for the blouse; blue for the jeans,Long Straight,Brown,Floral,Sleeveless
16102,https://raw.githubusercontent.com/johnwwwl/imgs/main/0qaO1jKwuy.jpg,18,0.444444444,0.444444444,0.388888889,0.555555556,0.444444444,"The female in the picture is wearing a simple, elegant top with a keyhole neckline.",Tunics,Jeans,Navy,Long Straight,Blonde,Horizontal stripes,Long sleeve
16103,https://raw.githubusercontent.com/johnwwwl/imgs/main/0QfeADHoSj.jpg,12,0.333333333,0.333333333,0.583333333,0.583333333,0.5,The female is wearing a t-shirt with a text logo on the front.,T-Shirts,Jeans,Maroon,Long Straight,Brown,Text logo,Short sleeve
16104,https://raw.githubusercontent.com/johnwwwl/imgs/main/0qjm6sPqdz.jpg,18,0.555555556,0.555555556,0.333333333,0.611111111,0.333333333,The female in the picture is wearing a loose-fitting T-shirt and a skirt.,T-Shirts,Skirts,"The T-shirt is primarily white, and the skirt is blue.",Long Straight,Blonde,The T-shirt has a minimalistic pink print or logo on the upper left side.,Short sleeve
16105,https://raw.githubusercontent.com/johnwwwl/imgs/main/0Qm5QYufIR.jpg,18,0.444444444,0.444444444,0.722222222,0.5,0.666666667,The female is wearing a wrap-style top with a tie feature at the waist. The top has a deep V-neck and appears to have a relaxed fit.,Blouses,Jeans,Burgundy,Long Straight,Blonde,Horizontal stripes,Long sleeve
16106,https://raw.githubusercontent.com/johnwwwl/imgs/main/0qRZgxDU4S.jpg,15,0.533333333,0.533333333,0.6,0.466666667,0.466666667,"The female in the picture is wearing a sleeveless, high-neck top.",Tank Tops,Jeans,Pale pink,Long Wavy/Curly,Brown,Horizontal stripes,Sleeveless
16107,https://raw.githubusercontent.com/johnwwwl/imgs/main/0R7wtHTA3H.jpg,21,0.476190476,0.476190476,0.619047619,0.523809524,0.571428571,"The female in the picture is wearing a simple long-sleeved top with no visible patterns, logos, or text.",Sweaters,Jeans,Green,Long Straight,Brown,Horizontal stripes,Long sleeve
16108,https://raw.githubusercontent.com/johnwwwl/imgs/main/0RFpuEFwU1.jpg,18,0.333333333,0.333333333,0.277777778,0.388888889,0.388888889,The female in the picture is wearing a solid red colored top with long sleeves embellished with buttons or similar details along the arm. She is also wearing dark blue jeans.,Sweaters,Jeans,Red and Dark Blue,Long Wavy/Curly,Black,Horizontal stripes,Long sleeve
16109,https://raw.githubusercontent.com/johnwwwl/imgs/main/0rmeOxgjTp.jpg,24,0.458333333,0.458333333,0.625,0.5,0.375,She is wearing a sleeveless blouse with ruffle details around the neckline,Blouses,Jeans,Teal,Long Straight,Brown,Horizontal stripes,Sleeveless
16110,https://raw.githubusercontent.com/johnwwwl/imgs/main/0rnWfqBhuZ.jpg,25,0.28,0.28,0.4,0.56,0.4,The female in the picture is wearing a casual short-sleeve T-shirt with a front pocket and a pair of denim jeans.,T-Shirts,Jeans,Pink,Long Wavy/Curly,Dark Brown,The T-shirt has a speckled pattern with a small logo or text on the front pocket.,Short sleeve
16111,https://raw.githubusercontent.com/johnwwwl/imgs/main/0rO7mEioHQ.jpg,17,0.588235294,0.588235294,0.529411765,0.470588235,0.588235294,The female is wearing a long-sleeve top with a rounded neckline and a polka dot pattern.,Blouses,Jeans,Navy,Long Straight,Brown,Polka dot,Long sleeve
16112,https://raw.githubusercontent.com/johnwwwl/imgs/main/0rWQrITPuO.jpg,14,0.285714286,0.285714286,0.5,0.5,0.571428571,The female is wearing a sleeveless athletic top and appears to be wearing leggings or athletic bottoms.,Tank Tops,Leggings,Pink,Long Straight,Black,Solid color for the top,Sleeveless
16113,https://raw.githubusercontent.com/johnwwwl/imgs/main/0s3H5Ii0ti.jpg,28,0.464285714,0.464285714,0.321428571,0.321428571,0.464285714,"The female is wearing a sleeveless, white tank top paired with what appears to be dark-colored trousers.",Tank Tops,Trousers,"White top, dark-colored bottom",Long Wavy/Curly,Light Brown,Horizontal stripes,Sleeveless
16114,https://raw.githubusercontent.com/johnwwwl/imgs/main/0s95qNybye.jpg,26,0.423076923,0.423076923,0.576923077,0.423076923,0.615384615,The female is wearing a floral printed top with a rounded neckline.,T-Shirts,Jeans,Grey,Long Straight,Dark Brown,Floral,Short sleeve
16115,https://raw.githubusercontent.com/johnwwwl/imgs/main/0SC87Ruivj.jpg,18,0.611111111,0.611111111,0.388888889,0.444444444,0.611111111,The female in the picture is wearing a layered top that consists of a black tank top underneath and what appears to be a black mesh or netted overlay. It is a casual and possibly sporty outfit.,Tank Tops,Jeans,Black,Long Straight,Brown,The clothing features a mesh or net texture overlay.,Sleeveless
16116,https://raw.githubusercontent.com/johnwwwl/imgs/main/0SClYrVZsL.jpg,21,0.333333333,0.333333333,0.476190476,0.428571429,0.476190476,The female in the picture is wearing a solid color top with puffed sleeves and a pair of simple black trousers.,Blouses,Trousers,"The main color for the top is pink, while the trousers are black.",Long Straight,Blonde,Horizontal stripes,Short sleeve
16117,https://raw.githubusercontent.com/johnwwwl/imgs/main/0sCzVsFBZB.jpg,14,0.5,0.5,0.642857143,0.5,0.5,The female in the picture is wearing a cropped tank top and high-waisted jeans.,Tank Tops,Jeans,White top and blue jeans,Long Straight,Black,The top has a small logo on the chest area,Sleeveless
16118,https://raw.githubusercontent.com/johnwwwl/imgs/main/0SHRJOIuME.jpg,16,0.1875,0.1875,0.25,0.375,0.5625,"The female in the picture is wearing a sleeveless, high-neck top and what appears to be faux leather leggings or trousers.",Tank Tops,Leggings,Black,Long Straight,Brown,Horizontal stripes,Sleeveless
